Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
32,78,6.5,31,2.0,968.75,1,1,5.0,0,
40,96,1.0,88,0.0,1021.63,0,2,7.5,2,
27,77,16.0,95,1.0,1023.17,0,2,10.5,1,
20,65,10.0,42,,1080.21,10,3,17.0,1,
-8,89,7.0,75,1.0,987.39,1,0,4.0,0,
44,40,6.0,15,0.0,1026.5,11,3,6.5,2,
17,63,9.0,10,2.0,1011.5,3,0,6.5,0,
23,109,0.0,91,0.0,1029.8,4,1,7.0,1,
17,65,15.0,60,1.0,1001.27,3,3,4.0,2,
41,38,1.5,8,0.0,1028.58,8,0,9.5,0,
13,65,6.5,86,,899.08,6,3,19.0,0,
24,54,14.5,10,2.0,1017.7,1,2,5.5,1,
25,51,4.0,3,0.0,1017.49,9,2,7.5,2,
22,47,2.5,1,0.0,1025.67,7,3,8.5,2,
31,106,30.0,76,2.0,1001.99,0,2,8.0,1,
2,80,16.0,77,2.0,996.19,4,0,1.5,2,
33,42,4.0,8,1.0,1021.96,5,1,9.0,1,
23,23,3.5,8,0.0,1027.69,5,1,6.5,2,
32,61,6.0,97,2.0,1000.84,0,1,3.0,0,
35,29,9.0,20,,1092.51,7,3,16.0,0,
13,50,6.0,13,1.0,1001.38,1,2,7.5,2,
12,54,10.5,47,1.0,1007.02,3,1,7.0,1,
26,33,7.5,6,0.0,1025.21,8,1,7.5,2,
23,63,3.0,18,0.0,1024.52,5,0,8.0,0,
23,104,3.5,76,1.0,1028.36,8,2,4.0,1,
-3,91,19.5,51,2.0,985.77,0,0,2.5,0,
12,56,11.5,26,1.0,1003.73,3,0,5.5,1,
-6,95,3.5,82,2.0,990.75,11,0,1.0,0,
5,104,12.5,79,2.0,996.81,0,0,5.0,2,
4,62,7.0,68,2.0,991.16,0,0,4.0,2,
-2,71,6.0,91,2.0,989.38,0,0,3.0,0,
22,78,16.5,74,2.0,990.53,3,2,4.0,2,
29,83,17.5,81,2.0,1000.77,2,0,4.5,0,
28,67,2.5,28,1.0,1045.99,8,2,3.0,1,
3,74,15.5,92,2.0,981.7,1,0,1.5,2,
29,82,18.0,78,2.0,991.54,3,1,4.0,0,
-10,75,8.5,94,2.0,990.03,0,0,4.0,2,
18,75,11.0,20,1.0,1003.14,4,3,7.5,0,
39,39,3.5,16,1.0,1014.76,8,2,8.0,0,
26,60,1.5,14,0.0,1028.72,5,3,8.5,0,
0,83,18.5,78,2.0,992.31,1,0,4.0,2,
29,91,19.5,86,2.0,1010.19,0,0,4.5,1,
-7,70,15.0,30,1.0,1105.56,9,0,2.5,0,
2,32,5.0,49,1.0,904.2,0,1,3.0,0,
20,48,9.0,8,0.0,1012.09,10,2,6.5,1,
43,60,3.5,2,0.0,1011.03,8,1,7.5,2,
33,69,5.0,81,1.0,994.68,12,3,16.5,0,
26,83,10.5,72,2.0,1004.7,1,2,8.0,1,
34,53,6.5,41,1.0,1013.81,1,0,8.0,1,
31,71,11.5,51,2.0,999.2,2,0,4.0,1,
16,103,17.5,95,2.0,1004.72,12,3,1.5,1,
-8,96,16.0,91,2.0,998.14,1,0,3.5,0,
12,56,0.5,48,1.0,1008.67,3,3,7.0,1,
31,95,5.5,79,2.0,994.38,3,3,4.5,1,
15,95,5.5,54,2.0,996.04,1,0,1.5,2,
20,79,9.5,40,1.0,1004.02,1,1,5.0,2,
38,40,5.0,11,0.0,1010.5,9,3,9.5,1,
25,27,4.0,15,0.0,1017.86,5,3,7.5,2,
34,45,7.0,8,0.0,1019.45,9,0,7.0,0,
19,65,5.5,34,1.0,1142.94,5,0,1.0,2,
27,72,15.5,57,2.0,991.14,1,2,4.0,1,
37,57,3.5,16,0.0,1010.9,5,3,9.5,2,
34,79,13.5,89,2.0,990.29,0,2,2.5,0,
-16,98,4.5,73,2.0,994.1,0,0,0.0,0,
31,29,7.0,16,1.0,1023.21,5,1,7.0,1,
21,108,18.0,96,2.0,992.8,9,3,1.5,2,
3,88,19.0,74,2.0,986.86,1,0,3.5,0,
20,21,9.0,9,1.0,1013.66,9,3,7.5,1,
31,52,7.0,19,0.0,1024.37,7,2,8.0,2,
39,34,3.5,5,0.0,1016.3,7,1,7.5,0,
80,76,3.0,93,0.0,1014.26,13,0,3.0,0,
16,50,9.0,32,1.0,1000.8,1,3,7.5,2,
19,70,26.5,100,2.0,1012.31,9,2,2.0,0,
-9,94,0.0,56,2.0,987.75,1,0,3.5,2,
19,91,6.5,68,2.0,1016.8,2,2,2.0,1,
-2,83,3.5,52,2.0,999.04,1,0,3.5,2,
15,79,0.0,39,1.0,1015.32,4,2,6.0,1,
-19,51,10.0,26,2.0,1098.88,6,1,18.5,2,
26,50,3.0,20,1.0,1008.81,1,2,5.5,0,
18,98,21.0,92,1.0,1010.14,8,1,11.0,1,
44,65,6.5,3,0.0,1021.53,8,3,7.0,1,
42,52,3.0,12,1.0,1025.53,9,2,5.5,2,
15,51,14.0,44,1.0,1006.17,2,2,7.5,2,
52,101,7.0,96,0.0,1021.67,1,2,6.5,1,
0,89,19.5,54,2.0,994.67,0,0,3.5,2,
-9,88,5.0,63,2.0,981.68,0,0,3.0,0,
41,46,0.5,11,0.0,1023.72,10,3,7.0,0,
11,68,7.0,81,1.0,1004.46,3,2,1.5,0,
2,41,14.5,94,1.0,1147.75,11,0,1.0,2,
26,68,6.5,32,2.0,1015.95,2,1,6.0,1,
19,87,1.0,70,1.0,1012.87,3,0,11.5,0,
15,99,13.5,80,2.0,1002.93,14,1,9.0,1,
33,60,7.0,37,1.0,1009.8,2,2,6.0,2,
26,71,4.0,39,1.0,1011.13,4,1,6.0,1,
31,94,5.0,53,1.0,1000.48,3,0,4.0,1,
34,89,5.5,85,1.0,994.36,0,1,1.5,2,
-10,76,17.0,51,2.0,988.06,1,0,2.0,2,
45,95,3.0,107,2.0,1013.55,1,1,8.0,1,
29,81,5.0,95,2.0,990.38,2,0,4.5,2,
24,94,5.5,58,2.0,999.28,2,0,1.5,1,
14,95,15.0,52,2.0,1001.31,3,1,2.5,1,
28,66,1.5,8,0.0,1028.57,6,0,8.0,1,
16,79,12.5,65,1.0,994.52,1,1,1.0,1,
17,66,9.5,28,1.0,1006.33,4,2,6.5,1,
22,76,2.5,35,2.0,1006.76,4,2,7.0,0,
38,49,11.5,56,1.0,1187.38,13,3,13.0,0,
31,69,5.5,73,1.0,1010.26,3,0,4.0,1,
-13,102,18.0,93,2.0,984.22,9,0,5.5,0,
23,94,18.0,50,1.0,1003.54,1,2,2.0,2,
19,76,9.5,14,2.0,1012.3,2,1,6.5,0,
39,84,32.5,71,1.0,1019.59,3,0,4.0,2,
4,74,8.5,77,2.0,987.85,1,0,3.5,0,
2,80,12.5,93,2.0,987.85,1,0,1.5,0,
-9,77,3.0,97,2.0,990.49,0,0,3.0,2,
23,63,2.0,16,1.0,1015.73,4,1,8.5,1,
13,60,5.5,31,2.0,1019.03,2,1,5.5,0,
19,59,1.0,25,2.0,1011.4,3,3,5.0,1,
17,89,17.5,89,2.0,1001.82,1,1,4.5,1,
41,20,1.5,13,0.0,1028.27,5,0,9.0,2,
6,76,2.5,64,1.0,1000.66,6,1,0.0,0,
33,36,4.5,2,0.0,1026.57,7,0,8.5,1,
11,57,5.0,19,1.0,1019.91,1,2,7.5,0,
4,81,9.0,72,1.0,995.05,0,0,2.5,0,
30,73,13.5,67,1.0,1000.4,0,2,3.0,0,
27,64,2.0,42,1.0,1005.59,4,2,8.0,2,
32,91,5.5,67,2.0,1004.63,3,2,2.0,2,
-2,60,11.0,61,2.0,986.79,0,0,3.5,0,
-18,70,11.0,12,1.0,1182.77,14,2,10.5,0,
3,72,10.0,78,2.0,987.7,1,0,4.5,0,
-8,92,5.5,54,2.0,999.41,1,0,3.0,2,
4,75,10.5,69,,926.46,12,1,1.5,2,
34,71,4.0,42,1.0,1001.55,4,2,7.0,2,
38,44,5.5,7,1.0,1015.53,5,2,9.5,0,
22,57,5.0,2,0.0,1026.21,5,3,8.0,2,
20,20,8.0,7,0.0,1027.65,6,1,9.5,0,
-8,60,6.0,77,2.0,983.66,0,0,2.5,0,
47,72,11.5,108,0.0,1019.44,12,3,9.5,0,
-9,70,5.0,67,1.0,980.37,0,0,4.5,2,
39,42,3.0,19,1.0,1011.63,7,0,6.0,0,
21,86,9.5,58,1.0,997.76,1,1,3.0,2,
-3,99,5.0,87,1.0,987.24,1,0,3.0,0,
29,46,6.0,9,0.0,1014.94,5,1,6.5,0,
30,60,6.5,75,2.0,998.88,1,3,4.0,1,
39,29,0.5,16,0.0,1017.52,5,1,6.0,1,
30,64,7.0,51,2.0,1014.89,3,2,3.5,0,
-1,82,3.0,64,2.0,991.36,1,0,3.5,0,
26,82,18.5,90,2.0,994.41,2,1,3.0,2,
11,74,6.0,86,2.0,1009.58,3,1,2.5,2,
26,23,3.0,13,0.0,1014.87,5,2,7.5,1,
12,75,19.5,66,1.0,1019.53,1,3,4.5,1,
-12,24,3.0,50,1.0,1016.12,3,2,6.5,0,
32,60,9.0,52,2.0,992.85,3,0,4.5,1,
24,80,32.0,84,2.0,1013.59,1,3,3.0,2,
24,78,7.0,27,1.0,1004.99,4,2,6.5,1,
36,33,8.5,2,1.0,1025.96,6,2,9.0,1,
-7,81,6.0,85,2.0,985.67,0,0,2.0,2,
21,58,7.5,16,2.0,1019.37,2,3,7.5,0,
16,76,9.0,65,2.0,1006.24,3,1,2.5,1,
-19,26,7.5,20,,879.11,10,1,13.5,2,
18,71,9.0,91,2.0,995.69,1,1,1.0,0,
-8,63,0.5,73,2.0,994.16,1,0,3.0,2,
1,63,11.5,82,2.0,997.03,0,0,1.5,0,
19,91,10.0,62,2.0,1004.94,2,0,2.0,1,
35,40,7.0,5,1.0,1013.66,9,2,9.5,0,
-4,74,17.0,56,2.0,980.29,1,0,2.5,2,
20,98,18.0,78,1.0,1007.06,0,3,2.0,1,
34,24,10.0,1,0.0,1019.98,10,2,7.0,2,
40,26,9.0,19,0.0,1023.2,6,2,9.0,0,
33,80,14.0,77,2.0,1016.88,1,3,4.5,1,
-2,96,6.0,66,2.0,984.93,0,0,1.5,0,
0,84,17.0,96,2.0,989.75,0,0,1.0,2,
-2,106,24.0,73,1.0,981.5,13,0,1.5,0,
34,67,18.0,88,2.0,1018.97,1,2,3.5,1,
13,73,3.0,33,1.0,1013.57,2,1,5.5,0,
2,100,27.0,82,2.0,984.28,12,0,3.5,0,
2,95,10.5,50,1.0,995.71,0,0,5.0,2,
0,76,14.5,95,2.0,996.54,1,0,2.0,2,
-9,70,6.5,93,2.0,988.14,1,0,2.5,0,
29,70,7.5,91,2.0,1019.22,2,1,3.0,2,
14,65,17.5,74,2.0,1004.29,2,0,2.0,0,
22,69,11.5,26,2.0,1000.43,4,2,6.5,0,
21,90,15.0,83,2.0,995.43,1,2,1.5,2,
24,51,8.0,26,1.0,1018.31,2,1,6.5,2,
15,91,6.5,92,2.0,993.62,0,1,2.5,0,
37,64,4.0,54,,941.95,6,3,8.5,2,
30,58,1.5,41,1.0,1000.16,3,2,6.5,0,
20,63,20.0,55,2.0,1017.9,3,2,1.0,0,
29,103,22.5,97,1.0,1012.64,8,2,1.5,0,
27,21,1.5,9,0.0,1028.6,7,3,6.0,0,
36,78,12.5,86,1.0,1017.41,7,0,2.5,0,
42,95,16.5,105,0.0,1017.9,6,1,4.0,1,
-8,68,11.0,76,2.0,989.03,0,0,3.5,2,
33,26,6.5,5,0.0,1029.26,7,2,9.5,1,
3,64,15.0,54,2.0,990.39,0,0,1.5,0,
10,77,11.5,79,1.0,1002.35,3,3,2.5,1,
-10,65,7.5,78,2.0,999.97,0,0,4.5,0,
3,96,3.0,68,2.0,984.04,1,0,4.0,0,
-6,60,12.0,79,1.0,997.36,1,0,2.0,0,
12,24,10.0,12,,1025.6,14,0,5.0,2,
-10,97,4.0,93,1.0,987.18,1,0,3.5,2,
34,77,4.0,46,2.0,1015.98,1,0,5.0,1,
11,87,15.5,66,1.0,990.51,1,0,3.0,0,
-5,80,3.0,99,2.0,989.91,0,0,1.5,2,
28,65,6.5,44,1.0,1016.96,3,3,5.0,0,
18,63,1.0,15,1.0,1001.89,1,0,9.0,0,
21,35,1.0,19,1.0,1029.78,5,0,7.0,2,
14,90,18.0,73,2.0,991.27,3,0,2.0,0,
33,63,4.0,15,0.0,1022.72,7,3,6.5,1,
11,93,10.0,63,1.0,1007.74,3,3,5.0,2,
28,33,7.0,33,,824.16,0,2,5.0,2,
20,67,0.0,48,1.0,1010.23,4,0,7.0,2,
-6,70,9.5,62,2.0,986.98,1,0,2.5,2,
11,87,19.5,84,2.0,1000.8,2,1,3.5,0,
33,65,7.5,45,1.0,1019.07,1,2,9.0,1,
22,62,14.0,91,2.0,1019.57,3,1,4.0,0,
27,50,4.5,15,0.0,1012.86,10,1,8.5,2,
-7,98,1.0,98,2.0,987.4,0,0,2.5,0,
12,69,4.5,29,2.0,1012.37,4,3,8.5,0,
-11,69,13.0,31,1.0,1081.28,0,1,5.0,0,
35,49,3.5,13,1.0,1016.25,5,1,8.0,2,
-10,68,3.0,70,2.0,987.09,0,0,3.5,0,
-13,48,7.5,34,2.0,1196.03,6,2,15.5,2,
33,85,27.5,84,1.0,991.68,0,0,6.0,1,
25,92,31.0,90,2.0,1017.26,6,3,0.5,1,
25,51,3.5,6,0.0,1021.18,10,0,7.5,2,
44,64,9.0,15,1.0,1025.71,5,2,8.5,0,
31,63,17.0,53,2.0,1016.02,1,1,2.0,1,
26,84,17.0,96,0.0,1015.9,5,1,13.5,2,
20,67,4.0,27,2.0,1010.5,2,1,8.0,1,
28,53,8.0,16,0.0,1016.17,6,2,9.0,1,
4,85,13.0,95,2.0,988.3,0,0,1.5,0,
28,104,21.0,109,1.0,1008.63,0,1,3.0,1,
21,61,2.0,33,1.0,1014.64,4,3,7.0,2,
3,89,7.0,82,2.0,998.9,1,0,3.0,2,
-3,96,3.0,91,1.0,994.14,8,0,2.5,2,
28,63,5.0,2,0.0,1010.5,10,0,7.5,1,
39,69,4.5,11,0.0,1012.36,8,0,7.5,1,
-13,52,5.5,75,,1066.35,14,1,7.5,0,
26,54,13.0,46,1.0,1011.35,1,3,6.0,2,
29,51,11.5,14,1.0,1016.46,3,0,5.0,1,
38,22,5.0,7,0.0,1016.55,8,3,9.0,0,
26,99,18.0,67,2.0,1015.24,2,2,3.0,0,
48,40,7.0,91,1.0,1184.13,3,3,5.0,1,
21,57,2.5,45,1.0,1007.93,1,3,5.5,1,
74,101,18.0,76,1.0,1010.82,6,1,4.0,1,
40,21,5.5,7,0.0,1010.93,7,3,9.0,0,
35,42,6.0,11,0.0,1024.48,5,2,7.5,1,
3,97,3.0,66,2.0,991.12,1,0,3.5,0,
23,83,9.5,90,2.0,1010.97,3,0,3.5,0,
19,74,6.5,37,2.0,1018.34,2,0,7.0,1,
32,71,14.0,24,1.0,1000.28,4,2,6.0,2,
4,57,7.0,62,1.0,1045.58,9,0,13.5,0,
-8,82,13.0,90,2.0,985.99,1,0,1.0,2,
16,82,27.5,81,2.0,995.65,3,3,2.0,1,
13,52,11.5,44,1.0,1003.47,3,2,8.5,1,
18,73,11.5,12,2.0,1006.46,1,1,7.5,0,
43,30,5.5,7,0.0,1028.14,5,2,5.5,0,
14,73,13.0,40,2.0,1016.96,1,3,8.0,1,
10,53,6.0,43,1.0,1005.75,4,2,5.5,2,
28,72,8.0,71,2.0,1003.7,1,2,2.5,0,
-7,72,6.5,94,2.0,999.86,0,0,3.5,0,
3,89,17.0,80,1.0,980.91,1,0,4.5,2,
10,63,15.5,98,2.0,1007.79,2,1,1.5,0,
23,75,13.0,48,1.0,1018.2,2,0,8.5,0,
30,65,10.0,67,2.0,1001.1,2,1,3.5,2,
76,91,13.5,82,1.0,1015.18,1,3,7.0,0,
-8,70,2.5,84,2.0,985.21,1,0,2.5,2,
9,82,16.5,107,2.0,1011.48,4,2,0.5,0,
5,83,30.5,96,1.0,991.86,13,0,1.5,0,
14,81,18.5,79,1.0,1005.82,1,1,1.5,1,
10,76,15.0,53,2.0,1001.63,0,1,4.5,2,
15,63,10.0,83,2.0,1016.68,0,2,2.5,1,
33,96,24.5,97,1.0,1010.21,5,0,2.0,2,
25,68,0.0,37,2.0,1008.06,2,0,7.5,2,
24,63,14.5,47,1.0,1016.18,1,1,5.5,2,
-5,76,11.0,86,2.0,984.05,1,0,2.5,2,
16,67,6.5,30,1.0,1011.71,4,2,6.0,0,
26,97,20.5,81,2.0,1005.35,12,1,5.5,1,
22,62,9.0,26,1.0,1019.79,1,3,9.0,0,
-10,87,1.5,76,1.0,982.49,1,0,1.5,0,
22,56,0.5,29,1.0,1019.41,1,1,7.0,0,
28,46,8.0,11,0.0,1010.17,6,0,5.5,1,
0,71,1.5,67,2.0,995.64,1,0,3.5,0,
12,82,18.0,78,2.0,1018.01,1,0,4.5,1,
32,93,15.0,51,2.0,1010.4,0,3,3.0,1,
-10,96,13.0,97,2.0,998.31,1,0,1.0,0,
30,51,3.0,48,1.0,1012.49,3,3,6.5,0,
-6,67,12.0,89,2.0,998.75,0,0,3.0,2,
31,69,16.0,50,1.0,1016.26,2,0,4.5,0,
36,61,2.5,14,0.0,1019.32,5,0,6.0,1,
-9,96,0.0,65,2.0,999.81,0,0,3.5,0,
23,57,12.5,21,2.0,1008.93,2,3,8.0,2,
33,53,6.0,44,1.0,1011.26,2,1,5.5,2,
55,96,3.0,84,1.0,1007.32,12,1,8.5,2,
44,24,2.5,97,1.0,805.4,0,2,8.0,0,
30,53,2.0,22,2.0,1004.61,2,1,8.0,1,
29,71,7.5,22,1.0,1002.82,1,3,8.0,0,
-3,96,5.0,53,1.0,982.79,1,0,3.0,2,
19,67,12.5,98,1.0,994.55,1,3,3.0,1,
23,70,9.5,38,1.0,1019.56,1,2,7.0,2,
22,66,7.0,23,2.0,1005.65,2,0,8.5,1,
24,51,6.0,60,2.0,820.41,1,3,3.5,1,
55,103,22.5,95,1.0,1007.41,5,0,8.0,1,
37,40,2.0,13,1.0,1018.46,5,1,10.0,0,
34,68,10.5,62,2.0,1012.09,2,2,2.0,1,
23,67,9.0,21,2.0,1002.66,1,1,6.5,2,
0,94,9.5,76,2.0,997.53,0,0,4.0,2,
-10,61,7.5,50,2.0,980.37,0,0,4.0,2,
-1,83,19.0,85,1.0,982.46,7,0,4.0,0,
21,101,11.5,77,2.0,1003.65,10,2,1.0,0,
12,98,19.5,61,1.0,1004.98,1,0,3.5,2,
30,60,12.0,14,2.0,1009.05,1,3,6.0,2,
18,39,12.0,39,2.0,988.64,6,1,9.0,2,
24,83,20.0,101,2.0,995.39,3,0,0.5,0,
12,93,9.5,86,2.0,996.35,0,1,1.5,1,
27,75,21.0,70,1.0,1000.86,6,1,4.5,1,
20,83,11.0,70,2.0,1003.02,1,1,4.5,0,
-4,86,14.5,84,2.0,993.7,1,0,2.0,2,
-20,42,10.0,42,,1177.21,7,3,1.0,2,
38,48,3.5,5,0.0,1012.26,5,3,9.5,2,
27,107,30.5,70,2.0,1003.72,11,2,2.0,2,
25,64,11.5,58,2.0,1015.31,2,1,3.5,1,
25,67,7.5,62,2.0,1008.04,3,3,2.0,2,
20,61,1.0,4,0.0,1019.47,6,2,9.0,2,
10,70,12.0,30,2.0,1013.4,3,0,6.0,0,
22,75,10.0,31,2.0,1000.79,4,0,7.0,0,
4,81,9.5,80,1.0,984.34,1,0,1.5,2,
11,50,1.5,14,2.0,1015.95,3,0,6.5,2,
14,65,16.5,96,1.0,1007.99,0,3,1.0,2,
33,97,18.5,82,2.0,1008.39,0,0,4.0,0,
-9,85,15.0,88,2.0,983.37,1,0,4.5,0,
18,75,15.5,67,2.0,1015.03,0,1,2.0,2,
2,91,10.5,93,2.0,996.91,1,0,4.5,2,
19,66,5.0,64,1.0,1012.05,0,3,1.0,0,
25,54,7.0,47,1.0,1011.13,3,1,7.0,0,
31,36,1.0,95,2.0,945.27,12,0,2.5,2,
59,95,10.5,74,2.0,1016.59,6,2,3.5,1,
34,68,13.0,62,2.0,997.87,1,2,2.5,1,
41,69,10.0,27,,921.64,3,3,1.5,2,
-6,49,13.5,49,1.0,1161.34,11,2,13.0,1,
4,63,9.5,59,2.0,994.63,0,0,2.5,0,
0,82,17.5,92,2.0,986.86,0,0,5.0,2,
35,38,1.0,86,2.0,870.6,11,2,5.5,2,
37,25,9.5,6,1.0,1028.14,6,1,9.0,0,
18,70,9.0,92,2.0,1009.71,3,1,2.0,1,
23,21,0.0,16,0.0,1025.67,6,3,9.0,0,
38,74,11.5,35,,940.77,12,1,11.5,0,
27,52,5.5,12,0.0,1026.19,11,2,9.5,2,
31,60,7.0,81,1.0,997.83,1,0,3.5,1,
20,55,6.5,42,2.0,1006.69,1,1,8.5,1,
34,62,13.5,60,2.0,1013.58,2,1,3.5,0,
17,73,17.5,93,2.0,1003.31,1,0,3.0,1,
16,66,13.5,19,2.0,1009.24,2,3,5.0,1,
13,85,9.5,71,1.0,1013.06,0,2,1.5,0,
29,75,11.5,14,1.0,1010.79,1,0,9.0,0,
-10,95,4.0,62,2.0,984.07,0,0,1.5,0,
30,90,13.0,63,1.0,1019.57,1,1,3.0,1,
34,20,4.5,36,,966.37,6,2,16.0,2,
19,95,2.0,74,1.0,1003.75,4,1,2.0,0,
20,69,7.0,82,2.0,1010.36,1,3,2.0,2,
25,93,11.5,96,1.0,1003.56,3,2,2.5,2,
21,50,5.0,47,1.0,1010.87,3,0,9.0,0,
2,93,1.5,109,2.0,980.1,2,0,5.0,0,
28,35,1.5,73,,918.45,0,2,10.5,2,
31,68,13.5,82,2.0,1019.94,3,1,2.0,0,
18,67,15.0,73,1.0,1005.72,0,3,4.5,0,
-16,27,14.5,64,2.0,880.38,10,3,3.5,2,
16,80,9.0,85,1.0,1016.83,6,1,8.0,1,
29,58,0.0,28,2.0,1007.84,3,1,6.0,2,
-3,87,11.5,89,1.0,989.61,1,0,4.0,2,
-6,60,6.5,54,2.0,985.87,0,0,4.0,2,
39,36,0.5,13,1.0,1012.36,5,1,5.5,0,
31,97,19.5,50,2.0,1018.59,3,3,5.0,1,
9,70,7.5,12,1.0,822.27,2,0,18.0,2,
28,39,1.5,0,0.0,1010.35,8,1,6.0,2,
30,61,10.5,28,2.0,1009.71,3,3,8.0,0,
-10,69,8.0,97,2.0,993.0,0,0,4.5,2,
15,87,5.0,68,1.0,1013.81,2,1,5.0,0,
3,81,9.5,93,2.0,982.62,0,0,1.5,2,
15,53,11.5,41,1.0,1012.1,3,0,7.5,1,
33,80,9.5,53,2.0,994.51,2,3,3.5,2,
27,66,4.0,1,0.0,1022.64,9,2,7.5,0,
36,81,8.0,97,0.0,1014.11,10,1,9.5,1,
21,61,6.0,17,2.0,1019.35,3,3,6.5,0,
17,94,12.5,79,2.0,1015.11,3,0,2.0,2,
31,91,29.5,104,2.0,995.61,8,2,4.5,0,
-3,65,9.0,55,2.0,994.87,0,0,4.0,0,
29,30,6.0,12,0.0,1012.61,10,0,8.5,2,
34,78,9.0,42,1.0,1005.0,1,0,8.5,0,
24,41,3.0,11,0.0,1020.28,7,3,7.0,1,
20,32,5.0,2,1.0,1019.85,8,0,5.0,2,
35,55,9.0,9,1.0,1012.58,9,2,8.0,0,
-2,82,19.5,85,2.0,981.3,1,0,4.0,2,
17,72,2.5,40,1.0,1005.31,3,1,9.0,2,
-5,68,8.0,56,1.0,995.63,1,0,2.0,2,
9,73,10.0,84,2.0,1000.06,14,1,8.0,2,
15,65,5.0,10,1.0,1009.5,4,0,6.5,2,
23,21,6.5,17,1.0,1054.24,7,0,7.5,1,
10,73,10.5,49,2.0,1010.36,1,0,5.5,0,
-7,69,3.0,86,2.0,991.57,1,0,5.0,2,
41,56,4.5,6,1.0,1018.48,8,3,9.0,2,
-7,93,0.5,51,2.0,997.63,1,0,5.0,2,
-2,101,19.5,101,1.0,980.83,0,0,5.0,0,
57,103,11.0,71,1.0,1007.55,1,2,1.0,1,
24,94,19.5,58,2.0,1003.36,0,1,2.5,0,
16,52,4.0,29,2.0,1009.5,4,3,6.0,0,
28,37,7.0,16,1.0,1021.88,6,1,5.0,2,
2,69,9.5,93,2.0,985.77,0,0,2.0,2,
28,67,3.0,18,0.0,1017.89,10,0,7.5,0,
37,76,10.5,86,2.0,1073.21,3,0,4.5,2,
42,85,37.0,100,2.0,1007.39,11,2,2.5,2,
36,21,6.5,6,0.0,1021.77,8,1,5.0,2,
-1,56,5.0,70,,1018.08,14,0,8.0,0,
-6,80,1.5,74,2.0,999.42,13,0,4.5,0,
40,99,13.0,101,1.0,1011.41,12,3,2.0,1,
20,29,4.5,5,0.0,1010.43,6,0,6.0,2,
91,106,2.5,92,1.0,1022.18,6,0,5.0,2,
25,57,13.5,22,2.0,1005.37,1,0,5.5,0,
47,106,5.5,104,0.0,1027.75,12,3,4.0,1,
17,65,7.0,64,1.0,1004.05,0,1,4.0,2,
-15,74,6.5,53,,874.92,6,2,8.0,2,
82,74,19.5,81,1.0,1022.21,10,1,9.0,1,
10,20,9.0,60,1.0,827.37,7,1,4.5,0,
42,62,8.5,13,0.0,1026.68,5,2,10.0,1,
16,67,9.0,16,2.0,1007.01,1,0,7.5,2,
41,53,2.5,1,0.0,1015.42,9,1,7.5,1,
3,82,17.0,59,2.0,984.41,0,0,4.0,2,
30,60,11.0,15,1.0,1014.3,2,0,7.0,2,
3,97,20.0,89,1.0,983.22,0,0,4.0,0,
49,34,3.0,64,2.0,1118.38,9,3,5.0,1,
37,36,8.5,0,0.0,1026.5,6,3,6.5,0,
26,24,3.0,17,0.0,1010.01,6,2,5.5,1,
24,63,8.5,67,2.0,990.04,3,3,4.5,1,
66,83,18.0,92,1.0,999.46,14,0,3.0,1,
19,70,10.0,21,1.0,1014.9,1,0,6.5,0,
26,51,4.5,46,2.0,903.58,2,2,0.5,2,
25,23,0.5,1,0.0,1026.46,10,2,7.0,1,
0,102,19.5,85,2.0,988.97,12,0,5.0,2,
30,38,5.0,2,0.0,1018.18,5,2,9.5,2,
22,72,12.0,69,2.0,1018.8,1,1,2.5,1,
29,71,21.0,86,1.0,1013.77,12,0,6.5,0,
32,104,27.0,107,1.0,1015.36,3,0,11.5,2,
24,88,44.5,76,1.0,1005.61,1,1,1.5,1,
20,67,7.0,6,0.0,1025.47,5,1,5.5,0,
16,76,6.0,36,1.0,1007.38,2,2,9.0,0,
-4,101,9.5,98,1.0,990.81,10,0,1.5,2,
21,41,14.5,56,,902.72,4,2,16.5,0,
32,49,2.5,9,0.0,1012.59,7,2,5.0,0,
11,80,7.5,86,2.0,1006.4,0,0,1.5,0,
-17,72,8.5,73,2.0,998.45,1,0,2.0,0,
4,95,12.5,91,2.0,993.44,7,0,4.0,2,
16,55,5.5,45,2.0,1007.32,1,1,7.0,2,
-4,82,2.0,65,2.0,982.57,0,0,1.5,0,
15,22,2.5,92,2.0,977.7,12,0,5.0,2,
-16,100,18.0,97,2.0,993.16,11,0,2.0,2,
1,83,17.5,86,2.0,984.97,1,0,1.0,2,
29,67,1.5,5,0.0,1024.29,5,2,8.0,1,
23,70,12.5,106,2.0,997.59,0,0,2.5,2,
-1,62,3.5,82,2.0,993.44,1,0,3.0,0,
28,78,4.5,49,1.0,1003.87,2,3,7.0,1,
4,60,17.0,76,2.0,991.03,1,0,5.0,2,
31,92,4.0,99,1.0,1010.9,14,3,4.5,1,
44,105,3.0,86,0.0,1015.64,9,0,7.5,2,
33,85,16.0,58,2.0,1004.52,2,1,2.0,2,
37,77,16.0,75,0.0,1018.29,3,0,5.5,2,
28,79,7.0,23,1.0,1018.36,4,3,8.5,1,
-19,59,4.0,11,2.0,1022.41,1,3,19.0,2,
20,102,15.0,83,2.0,1015.89,10,1,6.5,0,
